D:/keras-retinanet/train/c7632a48f7e7.jpg,166,147,207,205,opacity
D:/keras-retinanet/train/ea74b77e1d4d.jpg,181,77,245,142,opacity
D:/keras-retinanet/train/17f9fe06e00e.jpg,139,121,173,193,opacity
D:/keras-retinanet/train/6660efe110ef.jpg,72,127,100,192,opacity
D:/keras-retinanet/train/6660efe110ef.jpg,141,113,165,171,opacity
D:/keras-retinanet/train/4f7d8597167f.jpg,44,102,92,144,opacity
D:/keras-retinanet/train/4f7d8597167f.jpg,169,105,210,162,opacity
D:/keras-retinanet/train/548939938de2.jpg,145,143,205,213,opacity
D:/keras-retinanet/train/4cf49226c69f.jpg,61,20,139,159,opacity
D:/keras-retinanet/train/4cf49226c69f.jpg,187,47,239,159,opacity
D:/keras-retinanet/train/e46f7573012c.jpg,163,38,239,176,opacity
D:/keras-retinanet/train/e46f7573012c.jpg,57,24,121,146,opacity
D:/keras-retinanet/train/84d53c9ac288.jpg,52,66,86,126,opacity
D:/keras-retinanet/train/84d53c9ac288.jpg,181,65,203,110,opacity
D:/keras-retinanet/train/31ba70406e2f.jpg,37,129,92,166,opacity
D:/keras-retinanet/train/31ba70406e2f.jpg,180,125,222,175,opacity
D:/keras-retinanet/train/3be7ffcec513.jpg,23,58,103,185,opacity
D:/keras-retinanet/train/3be7ffcec513.jpg,146,56,225,201,opacity
D:/keras-retinanet/train/b77e1333a2b3.jpg,191,89,228,155,opacity
D:/keras-retinanet/train/b77e1333a2b3.jpg,46,87,77,181,opacity
D:/keras-retinanet/train/bb858a8a8391.jpg,55,67,107,170,opacity
D:/keras-retinanet/train/bb858a8a8391.jpg,144,80,184,176,opacity
D:/keras-retinanet/train/b0152c574f4f.jpg,175,109,216,223,opacity
D:/keras-retinanet/train/7be323e5f816.jpg,8,91,128,234,opacity
D:/keras-retinanet/train/7be323e5f816.jpg,146,91,220,255,opacity
D:/keras-retinanet/train/f05302f48c86.jpg,45,34,96,153,opacity
D:/keras-retinanet/train/f05302f48c86.jpg,165,28,227,162,opacity
D:/keras-retinanet/train/3b61e209092b.jpg,38,88,97,223,opacity
D:/keras-retinanet/train/3b61e209092b.jpg,145,86,231,207,opacity
D:/keras-retinanet/train/ed3bea59397c.jpg,44,30,120,194,opacity
D:/keras-retinanet/train/ed3bea59397c.jpg,172,105,214,191,opacity
D:/keras-retinanet/train/5af8dfe95d88.jpg,177,40,241,211,opacity
D:/keras-retinanet/train/5af8dfe95d88.jpg,42,16,122,101,opacity
D:/keras-retinanet/train/16c9f1b33188.jpg,4,21,106,176,opacity
D:/keras-retinanet/train/16c9f1b33188.jpg,125,29,201,226,opacity
D:/keras-retinanet/train/0fc323d12666.jpg,42,119,94,160,opacity
D:/keras-retinanet/train/0fc323d12666.jpg,144,119,184,161,opacity
D:/keras-retinanet/train/0fc323d12666.jpg,183,55,216,106,opacity
D:/keras-retinanet/train/27b51f932133.jpg,169,105,241,191,opacity
D:/keras-retinanet/train/212f421e7817.jpg,32,66,90,180,opacity
D:/keras-retinanet/train/212f421e7817.jpg,172,84,228,179,opacity
D:/keras-retinanet/train/f74ba5dd0f35.jpg,156,44,222,170,opacity
D:/keras-retinanet/train/f74ba5dd0f35.jpg,67,53,129,162,opacity
D:/keras-retinanet/train/f4847d161683.jpg,59,58,127,166,opacity
D:/keras-retinanet/train/f4847d161683.jpg,177,60,233,166,opacity
D:/keras-retinanet/train/d19950710463.jpg,138,116,194,184,opacity
D:/keras-retinanet/train/38e710e131ef.jpg,62,103,114,144,opacity
D:/keras-retinanet/train/fed009ec0e3f.jpg,62,35,157,239,opacity
D:/keras-retinanet/train/fed009ec0e3f.jpg,171,118,256,256,opacity
D:/keras-retinanet/train/94e48bd8b703.jpg,161,115,250,191,opacity
D:/keras-retinanet/train/94e48bd8b703.jpg,19,121,110,197,opacity
D:/keras-retinanet/train/0044e449aae1.jpg,153,102,236,194,opacity
D:/keras-retinanet/train/0044e449aae1.jpg,41,107,100,160,opacity
D:/keras-retinanet/train/c0e8c63f22c5.jpg,142,43,205,179,opacity
D:/keras-retinanet/train/c0e8c63f22c5.jpg,39,29,101,171,opacity
D:/keras-retinanet/train/32456961c278.jpg,39,74,102,244,opacity
D:/keras-retinanet/train/32456961c278.jpg,144,78,219,213,opacity
D:/keras-retinanet/train/a6b6e0c9dde0.jpg,2,150,83,211,opacity
D:/keras-retinanet/train/a6b6e0c9dde0.jpg,109,165,194,221,opacity
D:/keras-retinanet/train/02c054cac191.jpg,28,137,81,197,opacity
D:/keras-retinanet/train/02c054cac191.jpg,153,120,178,185,opacity
D:/keras-retinanet/train/5bfab860f585.jpg,185,74,228,123,opacity
D:/keras-retinanet/train/ae781da41bff.jpg,45,104,75,154,opacity
D:/keras-retinanet/train/ae781da41bff.jpg,161,79,203,139,opacity
D:/keras-retinanet/train/c5970294a8c3.jpg,69,7,138,194,opacity
D:/keras-retinanet/train/c5970294a8c3.jpg,182,66,239,211,opacity
D:/keras-retinanet/train/dbb746d86776.jpg,130,78,184,128,opacity
D:/keras-retinanet/train/dbb746d86776.jpg,34,134,86,173,opacity
D:/keras-retinanet/train/4b9cee7ecf44.jpg,39,27,109,136,opacity
D:/keras-retinanet/train/4b9cee7ecf44.jpg,149,21,211,133,opacity
D:/keras-retinanet/train/ac94cb447ca7.jpg,9,71,50,186,opacity
D:/keras-retinanet/train/ac94cb447ca7.jpg,167,103,198,207,opacity
D:/keras-retinanet/train/4fbaae87210f.jpg,71,34,112,195,opacity
D:/keras-retinanet/train/4fbaae87210f.jpg,154,56,209,186,opacity
D:/keras-retinanet/train/a656f310024c.jpg,35,60,91,155,opacity
D:/keras-retinanet/train/a656f310024c.jpg,171,73,222,191,opacity
D:/keras-retinanet/train/ae3d5da58736.jpg,136,55,202,165,opacity
D:/keras-retinanet/train/ae3d5da58736.jpg,41,58,108,177,opacity
D:/keras-retinanet/train/f65a89690c7f.jpg,60,120,127,184,opacity
D:/keras-retinanet/train/f65a89690c7f.jpg,136,48,214,165,opacity
D:/keras-retinanet/train/ab293c13f037.jpg,40,156,126,240,opacity
D:/keras-retinanet/train/ab293c13f037.jpg,153,163,247,221,opacity
D:/keras-retinanet/train/529866b29d27.jpg,46,139,108,176,opacity
D:/keras-retinanet/train/529866b29d27.jpg,168,135,244,172,opacity
D:/keras-retinanet/train/682dc5e0de25.jpg,57,14,129,123,opacity
D:/keras-retinanet/train/682dc5e0de25.jpg,172,22,233,136,opacity
D:/keras-retinanet/train/e4e05d181762.jpg,42,100,98,200,opacity
D:/keras-retinanet/train/e4e05d181762.jpg,174,121,212,217,opacity
D:/keras-retinanet/train/f4bd569a9c2b.jpg,42,69,102,197,opacity
D:/keras-retinanet/train/f4bd569a9c2b.jpg,157,91,208,180,opacity
D:/keras-retinanet/train/1e2478058c15.jpg,53,79,108,129,opacity
D:/keras-retinanet/train/1e2478058c15.jpg,161,166,224,209,opacity
D:/keras-retinanet/train/99aa461b2afd.jpg,150,108,230,216,opacity
D:/keras-retinanet/train/99aa461b2afd.jpg,56,120,118,194,opacity
D:/keras-retinanet/train/24d0b38302d5.jpg,179,168,222,232,opacity
D:/keras-retinanet/train/3ea74e4b1d24.jpg,41,55,112,214,opacity
D:/keras-retinanet/train/3ea74e4b1d24.jpg,163,76,239,187,opacity
D:/keras-retinanet/train/db2dae494c86.jpg,70,21,127,193,opacity
D:/keras-retinanet/train/db2dae494c86.jpg,178,18,256,209,opacity
D:/keras-retinanet/train/769d5c10878c.jpg,33,81,103,185,opacity
D:/keras-retinanet/train/769d5c10878c.jpg,136,134,224,204,opacity
D:/keras-retinanet/train/5b322d104117.jpg,67,70,128,121,opacity
D:/keras-retinanet/train/57e688a7b16a.jpg,53,27,125,166,opacity
D:/keras-retinanet/train/57e688a7b16a.jpg,143,23,214,166,opacity
D:/keras-retinanet/train/c1d6bffc0507.jpg,79,137,134,208,opacity
D:/keras-retinanet/train/c1d6bffc0507.jpg,206,153,255,215,opacity
D:/keras-retinanet/train/85ffddb247ad.jpg,51,88,99,192,opacity
D:/keras-retinanet/train/3473624859f0.jpg,84,68,114,191,opacity
D:/keras-retinanet/train/3473624859f0.jpg,201,39,252,183,opacity
D:/keras-retinanet/train/42b95635cfaf.jpg,37,43,124,132,opacity
D:/keras-retinanet/train/42b95635cfaf.jpg,148,53,196,149,opacity
D:/keras-retinanet/train/46b901b063de.jpg,54,117,108,170,opacity
D:/keras-retinanet/train/6253b6f46b2b.jpg,37,44,124,227,opacity
D:/keras-retinanet/train/6253b6f46b2b.jpg,149,183,220,238,opacity
D:/keras-retinanet/train/9e560334750f.jpg,17,120,88,195,opacity
D:/keras-retinanet/train/9e560334750f.jpg,125,122,179,201,opacity
D:/keras-retinanet/train/852297c9ca63.jpg,21,40,128,213,opacity
D:/keras-retinanet/train/852297c9ca63.jpg,152,97,247,249,opacity
D:/keras-retinanet/train/5ca8a98cf1b4.jpg,94,65,138,169,opacity
D:/keras-retinanet/train/5ca8a98cf1b4.jpg,171,62,228,171,opacity
D:/keras-retinanet/train/9206443f38f4.jpg,14,69,67,196,opacity
D:/keras-retinanet/train/7e53a1e1f1be.jpg,49,22,110,186,opacity
D:/keras-retinanet/train/c86ec745fa23.jpg,148,98,210,227,opacity
D:/keras-retinanet/train/c86ec745fa23.jpg,19,109,100,226,opacity
D:/keras-retinanet/train/6e1f04f572d9.jpg,53,155,96,208,opacity
D:/keras-retinanet/train/066fa5edf346.jpg,146,46,213,179,opacity
D:/keras-retinanet/train/066fa5edf346.jpg,13,59,67,160,opacity
D:/keras-retinanet/train/bc0564a2a89b.jpg,60,32,106,73,opacity
D:/keras-retinanet/train/bc0564a2a89b.jpg,154,138,199,195,opacity
D:/keras-retinanet/train/bc0564a2a89b.jpg,127,31,171,91,opacity
D:/keras-retinanet/train/33890d78120b.jpg,29,106,70,205,opacity
D:/keras-retinanet/train/33890d78120b.jpg,162,62,197,179,opacity
D:/keras-retinanet/train/84d01a07c3fe.jpg,157,77,246,209,opacity
D:/keras-retinanet/train/84d01a07c3fe.jpg,53,57,128,225,opacity
D:/keras-retinanet/train/ec68126f89c6.jpg,166,103,210,189,opacity
D:/keras-retinanet/train/ec68126f89c6.jpg,63,101,113,172,opacity
D:/keras-retinanet/train/d7353d147f2c.jpg,5,71,54,212,opacity
D:/keras-retinanet/train/d7353d147f2c.jpg,141,73,201,210,opacity
D:/keras-retinanet/train/8fde662c33b9.jpg,27,41,81,99,opacity
D:/keras-retinanet/train/4ceb57fefa67.jpg,54,114,105,162,opacity
D:/keras-retinanet/train/4ceb57fefa67.jpg,144,134,193,185,opacity
D:/keras-retinanet/train/d4600028f75c.jpg,33,22,102,154,opacity
D:/keras-retinanet/train/d4600028f75c.jpg,145,53,208,157,opacity
D:/keras-retinanet/train/477ef09becb6.jpg,174,58,209,190,opacity
D:/keras-retinanet/train/477ef09becb6.jpg,31,69,75,172,opacity
D:/keras-retinanet/train/0e3bf1e3d4a7.jpg,58,63,115,148,opacity
D:/keras-retinanet/train/0e3bf1e3d4a7.jpg,165,62,220,172,opacity
D:/keras-retinanet/train/ab6c943a5189.jpg,158,79,224,207,opacity
D:/keras-retinanet/train/ab6c943a5189.jpg,29,33,71,179,opacity
D:/keras-retinanet/train/b070687dd444.jpg,156,83,188,154,opacity
D:/keras-retinanet/train/b070687dd444.jpg,100,68,127,143,opacity
D:/keras-retinanet/train/162eb52156fe.jpg,50,8,113,146,opacity
D:/keras-retinanet/train/162eb52156fe.jpg,144,19,205,101,opacity
D:/keras-retinanet/train/94ac06d0b5d9.jpg,21,49,90,181,opacity
D:/keras-retinanet/train/94ac06d0b5d9.jpg,162,61,225,193,opacity
D:/keras-retinanet/train/e1bbc51a5406.jpg,11,68,82,172,opacity
D:/keras-retinanet/train/c8db995dc545.jpg,22,144,72,192,opacity
D:/keras-retinanet/train/05b8ef849c25.jpg,159,56,210,177,opacity
D:/keras-retinanet/train/05b8ef849c25.jpg,49,62,104,180,opacity
D:/keras-retinanet/train/4ff81f916fac.jpg,48,42,110,177,opacity
D:/keras-retinanet/train/4ff81f916fac.jpg,153,40,214,188,opacity
D:/keras-retinanet/train/078fb92e34d5.jpg,151,136,224,233,opacity
D:/keras-retinanet/train/078fb92e34d5.jpg,24,94,105,226,opacity
D:/keras-retinanet/train/c56fff7fa614.jpg,37,165,114,232,opacity
D:/keras-retinanet/train/321c4554bd23.jpg,35,66,71,128,opacity
D:/keras-retinanet/train/321c4554bd23.jpg,174,72,225,151,opacity
D:/keras-retinanet/train/f5983f676443.jpg,77,62,121,115,opacity
D:/keras-retinanet/train/f5983f676443.jpg,176,77,223,137,opacity
D:/keras-retinanet/train/f5983f676443.jpg,58,128,94,182,opacity
D:/keras-retinanet/train/f5983f676443.jpg,203,156,236,197,opacity
D:/keras-retinanet/train/263c477e8df6.jpg,19,84,50,108,opacity
D:/keras-retinanet/train/263c477e8df6.jpg,16,119,62,158,opacity
D:/keras-retinanet/train/263c477e8df6.jpg,136,122,179,159,opacity
D:/keras-retinanet/train/e3518a18a152.jpg,29,11,77,173,opacity
D:/keras-retinanet/train/e3518a18a152.jpg,167,16,223,180,opacity
D:/keras-retinanet/train/90083b30af75.jpg,173,134,205,177,opacity
D:/keras-retinanet/train/a36914ee5d44.jpg,44,91,105,185,opacity
D:/keras-retinanet/train/a36914ee5d44.jpg,163,100,215,182,opacity
D:/keras-retinanet/train/ee5e6e4a7c3c.jpg,37,89,87,150,opacity
D:/keras-retinanet/train/ee5e6e4a7c3c.jpg,151,69,191,156,opacity
D:/keras-retinanet/train/8925b615fc62.jpg,167,129,214,188,opacity
D:/keras-retinanet/train/9f443c090df6.jpg,182,133,236,187,opacity
D:/keras-retinanet/train/9f443c090df6.jpg,40,134,95,175,opacity
D:/keras-retinanet/train/1fa7cc9dd7d7.jpg,45,51,115,158,opacity
D:/keras-retinanet/train/1fa7cc9dd7d7.jpg,165,59,235,182,opacity
D:/keras-retinanet/train/d55912de6e21.jpg,53,140,107,205,opacity
D:/keras-retinanet/train/d55912de6e21.jpg,165,135,229,229,opacity
D:/keras-retinanet/train/1e44bca573b2.jpg,55,115,114,186,opacity
D:/keras-retinanet/train/bead79d99849.jpg,148,134,221,187,opacity
D:/keras-retinanet/train/c8df20c984c1.jpg,158,94,202,154,opacity
D:/keras-retinanet/train/c8df20c984c1.jpg,45,114,93,187,opacity
D:/keras-retinanet/train/8d1b3efffbbb.jpg,63,69,125,175,opacity
D:/keras-retinanet/train/8d1b3efffbbb.jpg,159,64,213,167,opacity
D:/keras-retinanet/train/8d7cfdfc8bf2.jpg,4,112,97,195,opacity
D:/keras-retinanet/train/8d7cfdfc8bf2.jpg,120,114,248,188,opacity
D:/keras-retinanet/train/73363e9b5946.jpg,146,166,217,245,opacity
D:/keras-retinanet/train/672aed2a462b.jpg,156,84,214,167,opacity
D:/keras-retinanet/train/672aed2a462b.jpg,42,55,98,159,opacity
D:/keras-retinanet/train/8e843bfe6705.jpg,62,14,110,123,opacity
D:/keras-retinanet/train/8e843bfe6705.jpg,139,14,188,128,opacity
D:/keras-retinanet/train/af1a0e5a5b49.jpg,105,25,116,32,opacity
D:/keras-retinanet/train/763b2412292e.jpg,41,23,132,162,opacity
D:/keras-retinanet/train/763b2412292e.jpg,168,105,230,212,opacity
D:/keras-retinanet/train/73b965e6c11c.jpg,143,57,226,231,opacity
D:/keras-retinanet/train/73b965e6c11c.jpg,60,45,124,199,opacity
D:/keras-retinanet/train/ae8fecc25309.jpg,4,72,55,108,opacity
D:/keras-retinanet/train/f08ac37f645d.jpg,120,0,214,213,opacity
D:/keras-retinanet/train/f08ac37f645d.jpg,37,2,115,199,opacity
D:/keras-retinanet/train/a3ca531101d3.jpg,196,85,229,206,opacity
D:/keras-retinanet/train/a3ca531101d3.jpg,36,85,64,181,opacity
D:/keras-retinanet/train/1fce5a22d0ac.jpg,98,26,156,170,opacity
D:/keras-retinanet/train/1fce5a22d0ac.jpg,181,38,239,185,opacity
D:/keras-retinanet/train/4e8f69e4ffa4.jpg,61,53,93,124,opacity
D:/keras-retinanet/train/4e8f69e4ffa4.jpg,192,98,227,169,opacity
D:/keras-retinanet/train/30124d722883.jpg,24,74,81,125,opacity
D:/keras-retinanet/train/30124d722883.jpg,17,136,78,193,opacity
D:/keras-retinanet/train/30124d722883.jpg,154,128,218,182,opacity
D:/keras-retinanet/train/6b4538ea6062.jpg,7,185,73,234,opacity
D:/keras-retinanet/train/6b4538ea6062.jpg,134,189,208,244,opacity
D:/keras-retinanet/train/6b4538ea6062.jpg,34,72,98,125,opacity
